116.352047,39.986355
116.352083,39.986072
116.352092,39.98573
116.35211,39.985426
116.352168,39.985236
116.352325,39.985121
116.352568,39.98508
116.352815,39.985149
116.353008,39.985336
116.353017,39.985678
116.35299,39.986068
116.352972,39.986396
116.352563,39.986732
116.352343,39.986725
116.352168,39.986607
116.352069,39.986528
116.352042,39.986455
116.352055,39.986386

